id|fecha_relevamiento|alu_otestsup_uni|alu_otestsup_tipo|alu_otestsup_carr|alu_otestsup_area|alu_otestsup_niv|alu_otestsup_esta|alu_otestsup_egre|
1765|01/04/2002||||||||
1823|01/04/2004||||||||
1852|11/12/2002||||||||
1857|01/04/2002||||||||
1906|20/04/2017||||||||
1913|21/06/2022||||||||
1943|18/04/2017||||||Continúa||
1953|20/04/2017||||||||
1973|01/04/2002||||||||
1991|11/12/2002||||||||
1997|01/04/2002||||||||
2005|01/04/2002||||||||
2008|05/07/2010||Pública||||Continúa||
2016|30/03/2010||||||||
2022|10/03/2010||||||||
2035|05/07/2004||||||||
2037|17/03/2009||||||||
2043|27/05/2013||||||||
2048|17/08/2017||||||||
2052|20/12/2002||||||||
2068|20/12/2002||||||||
2069|01/03/2004||||||||
2079|22/11/2018||||||||
2081|01/04/2002||||||||
2087|06/05/2014||||||||
2104|05/07/2010||||||||
2105|20/04/2017|Universidad Nacional del Centro|Pública|Analista en Sistemas|Ciencias Aplicadas|Universitario|Terminó|2003|
2108|01/04/2002||||||||
2120|08/07/2021||||||||
2136|01/04/2002||||||||
2163|28/02/2007||||||||
2172|01/04/2002||||||||
2181|23/02/2012||||||||
2208|17/02/2005||||||||
2210|08/07/2011||||||||
2217|10/05/2010||||||||
2222|13/03/2008||||||||
2227|09/03/2004||||||||
2237|17/05/2022|||||Universitario|||
2238|11/02/2003||||||||
2242|01/04/2002||||||||
2246|03/06/2004||||||||
2248|10/03/2010||||||||
2271|01/04/2002||||||||
2273|01/04/2002||||||||
2280|01/04/2002||||||||
2328|22/03/2010||||||||
2338|01/04/2002||||||||
2343|02/05/2004||||||||
2358|05/03/2003||||||||
2367|01/04/2002||||||||
2380|03/02/2003||||||||
2387|01/04/2002||||||||
2402|01/04/2002||||||||
2416|22/04/2011||||||||
2426|06/03/2020||||||||
2436|18/09/2014||||||||
2437|01/03/2010||||||||
2441|26/02/2011|Instituto Superior de Formación Docente N° 22 - Olavarría|Pública|1) Técnico Superior en Programación - 2) Analista en Sistemas de Información - 3) Post-título en formación docente||Superior no universitario|Terminó|1998|
2444|24/10/2011||||||||
2458|21/06/2022|Universidad Nacional Del Centro de la Provincia de Buenos Aires|Pública|Ingeniería de Sistemas|Ciencias Aplicadas|Universitario|Terminó|2007|
2470|01/04/2002||||||||
2501|01/12/2014||||||||
2507|23/02/2004||||||||
2521|02/09/2008||||||||
2529|20/04/2017||||||||
2545|27/09/2018||||||||
2551|19/12/2002||||||||
2552|20/04/2017||||||||
2567|28/02/2018|ISFD y T n° 10|Pública|Tramo de formacion Pedagogica|Educación|Superior no universitario|Terminó|2013|
2582|01/04/2002||||||||
2584|25/02/2011||||||||
2591|07/03/2006||||||||
2606|01/04/2002||||||||
2636|24/02/2007||||||||
2662|16/02/2015|Universidad Nacional del Centro de la Provincia de Buenos Aires Facultad de Ciencias Exactas|Pública|Profesorado de Matemática|Educación|Universitario|Terminó|2013|
2667|01/04/2002||||||||
2668|11/03/2003||||||||
2684|28/02/2019||||||||
2688|31/03/2016||||||||
2702|27/09/2016||||||||
2705|20/04/2017||||||||
2713|21/03/2017||||||||
2720|20/04/2004||||||||
2722|25/03/2003||||||||
2729|05/02/2004||||||||
2732|23/07/2008||||||||
2740|07/05/2018||||||||
2747|03/05/2008||||||||
2767|21/12/2009|Instituto Argentino de Ceremonial y Relaciones Publicas|Privada||Ciencias Humanas|Superior no universitario|Terminó|2007|
2803|17/03/2010||||||||
2804|26/04/2002||||||||
2812|24/02/2014||||||||
2834|02/03/2010||||||||
2876|22/02/2007||||||||
2882|16/04/2002||||||||
2883|15/03/2010||||||||
2891|16/04/2002||||||||
2914|12/03/2008||||||||
2925|11/12/2002||||||||
2926|27/05/2014||||||||
2933|15/09/2008|Escuela de Educacion Tecnica Nº2|Pública|Instalador Electricista Domiciliario |Sin especificación|Superior no universitario|Terminó|2007|
2936|27/07/2005||||||||
2942|22/02/2004||||||||
2944|11/12/2006||||||||
2947|11/03/2005||||||||
2958|04/12/2002||||||||
2982|12/03/2004||||||||
2993|02/02/2007||||||||
2997|30/04/2002||||||||
2999|20/02/2007||||||||
3003|02/08/2004||||||||
3004|20/04/2017||||||||
3022|21/02/2005||||||||
3026|25/01/2012||Pública|TECNICO EN DIAGNOSTICO POR IMAGENES Y RADIOTERAPIA|Ciencias de la Salud|Universitario|Continúa||
3032|06/05/2004||||||||
3038|21/06/2022||||||||
3056|04/07/2014||||||||
3057|03/04/2003||||||||
3061|14/02/2017||||||||
3071|17/02/2010||||||||
3089|09/04/2003||||||||
3099|22/03/2005||||||||
3111|15/02/2014||||||||
3128|10/05/2004||||||||
3135|20/02/2007||||||||
3155|02/03/2022||||||||
3163|16/04/2003||||||||
3165|02/03/2008||||||||
3170|16/04/2003||||||||
3172|14/03/2006||||||||
3182|11/03/2014||||||||
3200|21/04/2003||||||||
3202|27/02/2019||||||||
3223|01/10/2021||||||||
3236|20/05/2010||||||||
3245|21/04/2003||||||||
3250|21/02/2007||||||||
3276|12/03/2004||||||||
3283|02/02/2007||||||||
3305|15/03/2011||||||||
3306|29/02/2016||||||||
3328|08/04/2015|UNCPBA|Pública|Profesora de Matemáticas|Educación|Universitario|Terminó|2010|
3347|23/02/2008||||||||
3374|13/03/2006||||||||
3409|06/02/2017||||||||
3415|29/02/2016||||||||
3418|17/05/2022||||||||
3435|22/02/2022||||||||
3450|15/04/2004||||||||
3473|17/10/2012||||||||
3480|19/04/2004||||||||
3487|19/04/2004||||||||
3488|26/02/2013||||||||
3509|21/04/2004||||||||
3512|22/02/2007||||||||
3517|23/04/2004||||||||
3526|23/04/2004||||||||
3542|26/04/2004||||||||
3545|26/04/2004||||||||
3578|13/02/2006||||||||
3588|02/03/2004||||||||
3590|10/02/2009||||||||
3593|23/02/2011||||||||
3604|06/03/2012|Universidad Nacional del Centro de la Provincia de Buenos Aires|Pública|Linceciatura en Administración|Ciencias Básicas|Universitario|Continúa||
3624|17/03/2005||||||||
3632|24/08/2020||||||||
3646|28/02/2007||||||||
3690|08/02/2011||||||||
3693|14/02/2018||||||||
3704|20/03/2013||||||||
3711|11/02/2008||||||||
3718|03/04/2008||||||||
3722|27/02/2011|Universidad Nacional del Centro|Pública|contador publico|Sin especificación|Universitario|Continúa||
3725|16/03/2007||||||||
3738|07/04/2005||||||||
3744|07/04/2005||||||||
3748|07/04/2005||||||||
3782|19/02/2005||||||||
3784|19/02/2005||||||||
3809|03/04/2006||||||||
3815|04/03/2020||||||||
3819|08/02/2019|||||||0|
3820|04/02/2016||||||||
3823|19/02/2011||||||||
3829|12/02/2020|ISFD 19|Pública|profesorado de matemática|Educación|Superior no universitario|Terminó|2004|
3835|06/04/2006||||||||
3837|14/12/2020||||||||
3849|01/02/2017||||||||
3861|20/04/2017||||||||
3889|07/02/2018||||||||
3900|11/06/2017||||||||
3906|29/11/2013|UNLP|Pública|Ingenieria Hidráulica|Ciencias Aplicadas|Universitario|Abandonó||
3907|09/02/2011||||||||
3914|21/04/2006||||||||
3922|10/03/2022|Universidad Nacional del Centro de la Provincia de Buenos Aires|Pública|Ingeniería en Sistemas|Ciencias Aplicadas|Universitario|Abandonó|2011|
3923|09/08/2013||||||||
3925|08/08/2013||||||||
3926|16/02/2022|Ipat Tandil Nº 4|Pública|Profesor de Artes Visuales|Educación|Superior no universitario|Terminó|2012|
3929|24/04/2006||||||||
3937|24/04/2006||||||||
3939|25/04/2006||||||||
3956|25/04/2006||||||||
3958|10/03/2013||||||||
3969|26/04/2006||||||||
3977|21/06/2022||||||||
3981|28/03/2014||||||||
4005|16/03/2010||||||||
4006|27/04/2006||||||||
4008|27/04/2006||||||||
4023|06/04/2013|U. Nacional de la Pampa|Pública|Prof. Matematica y Computacion|Educación|Universitario|Terminó|1995|
4048|16/03/2007||||||||
4059|05/11/2019|UNICEN|Pública|Profesorado de matemática|Educación|Universitario|Terminó|2012|
4062|20/03/2007||||||||
4074|21/06/2022|UNICEN|Pública|Profesorado de Informática|Educación|Universitario|Terminó|2017|
4081|17/10/2017|I.S.F.D Nº 10|Pública|Profesorado en Matematicas|Educación|Superior no universitario|Abandonó||
4086|21/06/2022||||||||
4087|21/03/2007||||||||
4095|21/03/2007||||||||
4102|08/11/2019||||||||
4105|22/03/2007||||||||
4108|21/02/2012||||||||
4128|12/03/2011||||||||
4139|17/03/2011||||||||
4145|16/04/2021||||||||
4162|26/03/2007||||||||
4167|26/03/2007||||||||
4192|07/04/2011|reparador de Pc|||Sin especificación|Superior no universitario|Abandonó|2006|
4193|08/07/2021|Unicen|Pública|Licenciatura en ciencias Físicas|Ciencias Básicas|Universitario|Abandonó||
4198|13/02/2014||||||||
4203|30/03/2007||||||||
4208|10/04/2007||||||||
4209|15/03/2017|||||Superior no universitario|||
4211|20/02/2009|Exactas|Pública|Ingenieria de sistemas|Ciencias Aplicadas|Universitario|Continúa||
4225|17/04/2007||||||||
4229|13/03/2009||||||||
4235|10/03/2009||||||||
4254|08/05/2019|instituto superior de formación docente nº78, de la ciudad de bragado. pcia. de Bs.As.|Pública|Profesor en matematica para la en señanza en EGB y la educación Polimodal.|Educación|Superior no universitario|Terminó|2005|
4258|26/02/2009||||||||
4261|12/12/2011|Univesidad de Mar del Plata|Pública|Profesorado en matematicas|Educación|Universitario|Terminó|2010|
4277|25/02/2008||||||||
4317|28/02/2008|Instituto de Enseñanza Superior del Ejercito; Escuela Superior Técnica|Privada|Licenciatura en Administración|Ciencias Aplicadas|Universitario|Abandonó|2006|
4327|15/03/2016||||||||
4328|12/03/2017||||||||
4333|05/02/2016||||||||
4342|03/03/2008||||||||
4361|05/03/2008|Instituto Superior de Formación Docente y Técnica Nº134|Pública|Profesorado para tercer ciclo de la EGB y la Educación polimodal en Matemática|Educación|Superior no universitario|Terminó|2007|
4379|11/03/2008||||||||
4391|12/03/2008||||||||
4393|12/03/2008||||||||
4395|30/05/2018||||||||
4397|20/04/2017||||||||
4413|13/03/2008|ConSuDEC|Privada|Profesorado de matemática y Estadística|Educación|Superior no universitario||4|
4415|11/02/2012||||||||
4420|13/03/2008||||||||
4433|19/03/2008||||||||
4437|06/02/2017||||||||
4459|31/03/2008||||||||
4473|08/03/2022||||||||
4482|12/02/2018||||||||
4496|07/04/2008||||||||
4527|12/04/2022||||||||
4537|18/03/2010||||||||
4540|22/07/2008||||||||
4547|22/03/2022||Pública|||||0|
4563|18/02/2016||||||||
4565|21/03/2019|Unicen|Pública|Inngenieria en sistemas|Sin especificación|Universitario|Continúa|2008|
4580|06/08/2014||||||||
4593|29/03/2019|Unicen|Pública|Profesor de Matemáticas|Educación|Universitario|Terminó|2016|
4596|25/09/2017||||||||
4607|21/02/2011||||||||
4645|25/03/2017||||||||
4672|26/02/2020||||||||
4683|27/03/2009||||||||
4725|11/03/2010||||||||
4733|12/03/2010|Instituto de Formación Docente Nº 5|Pública|Profesorado de 3º ciclo de la EGB y de la Educ. Polimodal en Matemática|Educación|Superior no universitario|Terminó|2005|
4734|12/03/2010|I:S.F.D Nº 24|Pública|Profesorado en Matemática|Educación||Terminó|1989|
4736|01/08/2014||||||||
4752|17/03/2010||||||||
4766|02/12/2021|Universidad Nacional de Río Cuarto|Pública|Profesorado Matemática|Ciencias Básicas|Universitario|Terminó|2003|
4794|20/04/2017||||||||
4806|12/02/2019|unicen|Pública|Sistemas|Ciencias Aplicadas|Universitario|Continúa|2010|
4824|01/03/2018||||||||
4829|02/05/2017||||||||
4859|02/02/2012|ISFD Nº 24|Pública|Profesorado tercer ciclo EGB y Polimodal en matemática|Educación|Universitario|Terminó|2006|
4863|30/03/2010||||||||
4867|07/08/2015|Universidad Nacional del Comahue|Pública|Profesora en matemática|Educación|Universitario|Terminó|2007|
4880|07/02/2019|UNICEN|Pública|Profesorado de Matemática|Educación|Universitario|Terminó|2017|
4886|05/04/2010|Instituto Superior del Profesorado Secundario de San SAlvador de Jujuy|Pública|Profesor de matemática y cosmografía|Educación|Superior no universitario|Terminó|1982|
4897|06/04/2010||||||||
4906|06/04/2010||||||||
4908|06/04/2010||||||||
4919|09/02/2022||||||||
4927|07/04/2010|Universidad Nacional del Sur|Pública|Profesorado de matemática|Educación|Universitario|Terminó|2009|
4931|24/09/2015||||||||
4937|09/04/2010||||||||
4938|09/04/2010||||||||
4948|09/04/2010||||||||
4953|24/03/2012|Instituto Superior del Profesorado \\\\|Privada|Profesorado de matemática|Educación|Superior no universitario|Terminó|2000|
4991|11/05/2019||||||||
4994|16/04/2010||||||||
5003|20/04/2010||||||||
5006|09/03/2020||||||||
5007|22/04/2010||||||||
5014|28/04/2010||||||||
5034|21/03/2013||||||||
5043|12/04/2019|Universidad Tecnologica Nacional, Mar del Plata|Pública|Tecnicatura Superior en Programacion|Ciencias Aplicadas|Universitario|Abandonó||
5047|21/03/2011||||||||
5104|20/04/2021||||||||
5139|13/04/2011||||||||
5158|02/02/2022||||||||
5164|26/04/2017||||||||
5171|13/04/2022||||||||
5173|27/08/2014||||||||
5180|10/02/2019||||||||
5196|18/04/2011||||||||
5203|20/04/2017||||||||
5208|03/05/2011||||||||
5216|14/03/2014||||||||
5218|29/03/2021||||||||
5232|13/02/2019||||||||
5237|18/02/2019||||||||
5243|28/03/2012||||||||
5278|18/02/2020||||||||
5280|13/04/2012||||||||
5282|07/02/2019||||||||
5297|05/03/2014||||||||
5306|05/12/2018||||||||
5311|18/04/2012||||||||
5312|10/05/2021||||||||
5325|19/04/2012||||||||
5326|21/03/2016||||||||
5328|01/02/2021|Facultad de ciencias exactas UNICEN|Pública|Ingenieria en sistemas||Universitario|Continúa|2012|
5334|13/02/2014||||||||
5352|19/03/2018||||||||
5418|15/02/2018||||||||
5427|16/05/2012||||||||
5445|03/07/2013|iINSTITUTO SUPERIOR DE FORMACION DOCENTE NRO 163|Pública|PROFESORADO DE MATEMATICA|Educación|Superior no universitario|Terminó|2010|
5447|21/05/2012||||||||
5452|29/03/2022||||||||
5457|23/05/2012||||||||
5465|24/05/2012||||||||
5473|19/02/2021|UNIVERSIDAD DE BUENOS AIRES|Pública|Contador Público|Ciencias Aplicadas|Universitario|Terminó|1985|
5482|05/06/2014|UNNE-FACENA|Pública|PROFESORADO EN MATEMÁTICA|Ciencias Aplicadas|Universitario|Terminó|2009|
5483|14/03/2019||||||||
5485|31/05/2012||||||||
5491|04/06/2012||||||||
5519|26/03/2013||||||||
5523|03/04/2013||||||||
5529|14/04/2022||||||||
5537|21/04/2022||Pública|||||0|
5554|05/04/2013||||||||
5572|08/04/2013||||||||
5576|09/04/2013||||||||
5580|09/04/2013||||||||
5606|10/04/2013||||||||
5617|10/04/2013||||||||
5618|21/06/2022||||||||
5653|14/09/2021||||||||
5659|11/04/2013|Universidad Nacional de Salta|Pública|Licenciatura en Matemática|Ciencias Básicas|Universitario|Continúa||
5660|15/07/2019||||||||
5661|12/04/2013||||||||
5673|17/04/2013||||||||
5679|14/03/2022||||||||
5680|19/04/2013||||||||
5695|24/02/2015||||||||
5697|26/02/2018|No|||||||
5703|26/06/2017||||||||
5712|16/04/2022|||||||0|
5713|09/09/2015|Instituto Industrial Pablo Tavelli|Privada|Tecnico Electromecanico|Ciencias Aplicadas|Superior no universitario|Terminó|2013|
5714|14/02/2022||||||||
5720|26/02/2016|UNIVERSIDAD NACIONAL DE CORDOBA|Pública|CONTADOR PÚBLICO|Ciencias Sociales|Universitario|Terminó|2010|
5721|01/04/2014|Instituto Superior de Formación Docente N°29|Pública|Profesor  de Tercer Ciclo de la EGB y de la Educación Polimodal en Matemática|Educación|Superior no universitario|Terminó|2012|
5731|20/02/2017||||||||
5734|18/12/2016||||||||
5738|01/10/2019||||||||
5754|01/04/2014||||||||
5763|20/11/2019|Universidad Nacional de Mar del Plata|Pública|Profesorado de inglés|Educación|Universitario|Abandonó||
5780|27/09/2019||||||||
5782|01/04/2014|UNLP|Pública|Ingenieria en computacion|Ciencias Básicas|Universitario|Abandonó||
5787|04/02/2015||||||||
5795|01/04/2014||||||||
5813|02/11/2021||||||||
5819|13/02/2022||||||||
5822|03/02/2022||||||||
5876|28/02/2022||||||||
5879|02/03/2018||||||||
5887|25/02/2015||||||||
5892|23/08/2019||||||||
5893|25/03/2021||||||||
5925|08/04/2015||||||||
5929|12/02/2022||||||||
5942|01/03/2022||||||||
5944|12/10/2021|-||||||0|
5951|07/02/2022||||||||
5952|18/02/2016||||||||
5969|16/02/2022||||||||
5971|03/02/2022||||||||
5973|22/02/2022|||||||0|
5976|21/06/2022||||||||
5979|31/03/2022||||||||
5981|04/02/2022||||||||
6001|21/06/2022||||||||
6015|08/04/2015||||||||
6019|08/04/2015||||||||
6022|06/03/2022||||||||
6025|08/04/2015||||||||
6037|26/02/2019||||||||
6051|25/03/2022||Pública|||||0|
6091|14/06/2022||||||||
6096|03/02/2022||||||||
6113|09/02/2022||||||||
6124|05/04/2020|Universidad Nacional de La Plata|Pública|||Universitario|Abandonó||
6143|07/03/2022||||||||
6177|01/04/2016||||||||
6186|04/02/2022||||||||
6200|23/02/2022||||||||
6230|20/02/2017||||||||
6251|03/02/2022||||||||
6264|11/02/2022|IES N°2 Mariano Acosta|Pública|Profesorado de Matemática|Educación|Superior no universitario|Terminó|2007|
6284|29/03/2017||||||||
6289|29/03/2017|no|||||||
6311|30/05/2018||||||||
6336|16/02/2018||||||||
6338|02/01/2022||||||||
6345|13/02/2022||||||||
6359|07/03/2019||||||||
6365|29/03/2017||||||||
6387|29/03/2017|Instituto Dr. Pedro Díaz Pumará|Privada|Profesorado de Educación Primaria|Educación|Superior no universitario|Terminó|2014|
6391|18/03/2019||||||||
6394|29/03/2017|UNICEN|Pública|TÉCNICO UNIVERSITARIO EN ELECTROMEDICINA|Ciencias de la Salud|Universitario|Terminó|2002|
6411|18/02/2018|UNICEN|Pública|Lic. en Turismo|Ciencias Humanas|Universitario|Terminó|2013|
6453|09/03/2022||||||||
6458|21/03/2019||||||||
6460|01/02/2021|Instituto Superior de Formación Docente y Técnica 166|Pública|Tecnicatura Superior en Bibliotecología|Sin especificación|Superior no universitario|Continúa||
6462|08/02/2021|ESBA barrio Norte|Privada|Analista de sistemas|Sin especificación|Superior no universitario|Abandonó||
6465|29/03/2017|||||||0|
6468|17/03/2022|||||||0|
6481|02/02/2021||||||||
6496|29/03/2017||||||||
6502|29/03/2017||||||||
6519|11/12/2017|||||||0|
6523|01/03/2022||||||||
6524|29/06/2017||||||||
6577|02/02/2022||||||||
6588|23/02/2022||||||||
6593|03/04/2018||||||||
6602|06/02/2022||||||||
6615|26/04/2022||||||||
6616|27/09/2019||||||||
6619|01/02/2021||||||||
6629|04/02/2022||||||||
6632|25/02/2022||||||||
6643|07/02/2022||||||||
6678|06/02/2022||||||||
6680|10/02/2022||||||||
6689|03/02/2022||||||||
6733|03/04/2018||||||||
6744|25/03/2022||||||||
6753|03/04/2018||||||||
6758|07/04/2022||||||||
6760|04/03/2022||||||||
6764|03/04/2018||||||||
6776|05/04/2022||||||||
6780|03/04/2018||||||||
6787|04/07/2022||||||||
6791|07/02/2022||||||||
6816|03/04/2018|UNIVERSIDAD NACIONAL DE LA PLATA|Pública|BIBLIOTECOLOGÍA Y CIENCIAS DE LA INFORMACIÓN|Ciencias Sociales|Universitario|Continúa||
6821|28/12/2021|IPAT|Pública|ILUSTRACIÓN|Sin especificación|Superior no universitario|Continúa||
6827|04/11/2019||||||||
6831|10/02/2022||||||||
6832|01/02/2021|ISFDYT Nº27|Pública|TECNICATURA EN COMUNICACION MULTIMEDIAL|Sin especificación|Superior no universitario|Terminó|2015|
6900|04/02/2019|ISFD N 29|Pública|PROFESORA DE EDUCACIÓN SECUNDARIA EN MATEMÁTICA|Educación|Superior no universitario|Terminó|2016|
6912|18/02/2022|INSTITUTO DE FORMACIÓN PROFESIONAL Y TÉCNICA 20|Pública|PROFESORADO DE MATEMÁTICA|Educación|Superior no universitario|Terminó|2016|
6914|05/03/2020|I.S.F.D. ALBINO SANCHEZ BARROS|Pública|PROFESORADO DE MATEMATICA|Ciencias Aplicadas|Superior no universitario|Terminó|2017|
6921|11/04/2018|INSTITUTO SUPERIOR DR. CARLOS MARÍA CARENA|Pública|PROFESORADO DE EDUCACIÓN SECUNDARIA EN MATEMÁTICA|Educación|Superior no universitario|Terminó|2015|
6932|07/02/2022||||||||
6942|13/02/2021||||||||
6943|29/03/2021||||||||
6961|06/06/2018|UNIVERSIDAD NACIONAL DE LA MATANZA|Pública|CONTADOR PUBLICO|Sin especificación|Universitario|Terminó|2002|
6967|10/04/2020|UTN|Pública|TECNICATURA EN PROGRAMACIÓN|Ciencias Aplicadas|Universitario|Abandonó||
6973|10/02/2020||||||||
6975|13/07/2018|Unicen - Fac. Cs. Economicas|Pública|Contador Publico|Sin especificación|Universitario|Abandonó||
6979|27/08/2018||||||||
7040|06/02/2022||||||||
7041|17/03/2022||||||||
7045|07/03/2019|IPAT|Pública|DISEÑADO GRAFICO|Sin especificación|Superior no universitario|Terminó|2002|
7053|07/02/2022||||||||
7063|02/03/2022||||||||
7071|05/02/2022||||||||
7079|16/02/2022||||||||
7081|03/02/2022||||||||
7087|07/03/2019||||||||
7102|07/03/2019||||||||
7106|05/02/2022||||||||
7118|15/03/2019||||||||
7141|01/02/2021||||||||
7148|16/12/2019||||||||
7149|02/03/2022||||||||
7181|03/02/2022||||||||
7218|21/03/2019||||||||
7219|10/02/2020||||||||
7220|09/03/2021|NINGUNA|||||||
7231|16/03/2022||||||||
7251|21/03/2019|INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE "DR. RAMÓN J. CÁRCANO"|Pública|PROFESORADO DE INFORMATICA|Educación|Superior no universitario|Terminó|2018|
7253|27/02/2021||||||||
7257|03/03/2022||||||||
7284|09/02/2022||||||||
7294|05/02/2021|IPAT Nº4|Pública|DISEÑO GRÁFICO|Sin especificación|Superior no universitario|Terminó|2012|
7327|12/02/2022||||||||
7330|07/02/2022|UBA|Pública|Medicina|Ciencias de la Salud|Universitario|Abandonó|0|
7338|04/02/2021||||||||
7341|15/07/2019||||||||
7353|19/04/2022||||||||
7364|27/06/2022|Unicen|Pública|Contador Publico||Universitario|Continúa||
7377|27/08/2019|I.S.F.D. Y T. N° 70 "MANUEL BELGRANO"|Pública|PROFESORADO DE EDUCACIÓN FISICA|Educación|Superior no universitario|Continúa||
7386|17/09/2019||||||||
7391|06/02/2022||||||||
7399|04/02/2022||||||||
7411|02/03/2022|INSTITUTO SUPERIOR TANDIL|Privada|ANALISTA EN SERVICIOS GASTRONÓMICOS|Sin especificación|Superior no universitario|Terminó|2011|
7414|28/02/2022||||||||
7429|11/07/2022||||||||
7432|22/06/2022||||||||
7440|15/06/2022||||||||
7446|02/02/2022||||||||
7466|04/02/2022|-||-|||||
7475|25/01/2022||||||||
7482|04/02/2022||||||||
7485|01/03/2022||||||||
7503|25/02/2022||||||||
7511|17/05/2021|ISFD N19|Pública|PROFESORADO DE MATEMATICA|Educación|Superior no universitario|Abandonó||
7512|26/02/2022|Unicen|Pública|Relaciones Internacionales|Ciencias Humanas|Universitario|Continúa|0|
7519|12/02/2020|Instituto de Educación Superior N° 6043|Privada|Profesor de Educación Secundaria en Matemática|Educación|Superior no universitario|Terminó|2017|
7523|05/04/2022|I.S.F.D. N°6|Pública|Profesor de Educación Secundaria en Matemática|Educación|Superior no universitario|Terminó|2018|
7542|12/02/2022|Universidad Nacional de Formosa|Pública|Profesorado en Matemática y Cosmografía|Educación|Universitario|Terminó|1991|
7557|09/02/2021|Instituto de Profesorado Concordia|Privada|Profesorado de educación Secundaria en Matemática|Educación|Superior no universitario|Terminó|2018|
7561|06/02/2022|UNLP|Pública|Ingeniería Química|||Abandonó||
7580|02/02/2022||||||||
7612|02/02/2022||||||||
7638|07/02/2022||||||||
7641|01/02/2022||||||||
7670|03/03/2022||||||||
7679|03/02/2022||||||||
7705|30/03/2020|COLEGIO SAN JOSÉ|Privada|PROFESORADO DE INGLÉS|Educación|Superior no universitario|Terminó|2011|
7732|02/02/2022||||||||
7738|07/04/2022||||||||
7756|02/02/2022|-------------------------||--------------------------------------|||||
7770|25/09/2021|INSTITUTO DE FORMACIÓN PROFESIONAL|Pública|DISEÑO PROYECTUAL ASISTIDO POR COMPUTADORA|Sin especificación|Superior no universitario|Terminó|2019|
7787|15/03/2022||||||||
7790|30/03/2020||||||||
7797|07/02/2022|UNIVERSIDAD NACIONAL DE LA PLATA|Pública|CONTADOR PÚBLICO|Sin especificación|Universitario|Abandonó||
7799|12/04/2022|UNIVERSIDAD EMPRESARIAL SIGLO 21 |Privada|LICENCIATURA EN INFORMÁTICA|Ciencias Aplicadas|Universitario|Abandonó|2020|
7801|01/02/2021||||||||
7810|05/02/2021||||||||
7814|14/04/2022|UNIVERSIDAD NACIONAL DE LA PLATA|Pública|LICENCIATURA EN SISTEMAA|Ciencias Aplicadas|Universitario|Abandonó|0|
7836|20/02/2022||||||||
7838|16/01/2022||||||||
7855|26/02/2021||||||||
7857|06/03/2022||||||||
7888|03/02/2022|UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES (UNICEN)|Pública|REALIZACIÓN INTEGRAL EN ARTES AUDIOVISUALES||Universitario|Abandonó||
7892|15/07/2020|AXÓN|Privada|COACHING|Sin especificación|Superior no universitario|Terminó|2019|
7895|02/02/2022|INSTITUTO NUMERO 75|Pública|TECNICATURA SUPERIOR EN ADMINISTRACION AGROPECUARIA|Ciencias Aplicadas|Superior no universitario|Continúa||
7897|17/06/2021|UNICEN|Pública|LIC. EN TURISMO|Ciencias Humanas|Universitario|Terminó|2019|
7903|14/05/2022||||||||
7907|15/07/2020||||||||
7940|25/09/2020||||||||
7944|02/02/2022||||||||
7945|11/01/2022||||||||
7963|04/02/2022||||||||
7982|03/03/2022||||||||
8005|27/02/2021||Pública||||||
8017|07/02/2022||||||||
8050|25/02/2022||||||||
8056|14/02/2022||||||||
8067|03/02/2022||||||||
8072|14/11/2021||||||||
8077|02/07/2022||||||||
8117|02/03/2022|INSTITUTO 130|Pública|TECNICO SUPERIOR ANALISTA EN SISTEMAS||Superior no universitario|Continúa||
8147|27/02/2021|ISFT N° 130|Pública|TECNICATURA SUPERIOR EN ANÁLISIS DE SISTEMAS||Superior no universitario|Continúa||
8159|12/02/2022||||||||
8174|27/02/2021||||||||
8176|27/02/2021|UBA|Privada|MEDICO|Ciencias de la Salud|Universitario|Terminó|1998|
8180|27/02/2021|ISFDYT N°10|Pública|PROFESORADO DE MATEMÁTICAS Y DE LITERATURA|Educación|Superior no universitario|Abandonó||
8187|02/02/2022||||||||
8198|27/02/2021||||||||
8205|07/04/2022|IPAT|Pública|TECNICATURA EN DISEÑO GRÁFICO||Superior no universitario|Terminó|2019|
8252|23/03/2021|UNICEN|Pública|Tecnicatura Universitaria en Electromedicina|Sin especificación|Universitario|Abandonó||
8275|09/02/2022|INSTITUTO DE FORMACION DOCENTE|Pública|PROFESORADO DE CIENCIAS BIOLOGICAS|Educación|Superior no universitario|Continúa||
8286|18/02/2022||||||||
8290|25/03/2021||||||||
8291|25/03/2021||||||||
8297|25/03/2021||||||||
8308|26/04/2022||||||||
8311|08/02/2022||||||||
8317|25/03/2021||||||||
8319|04/03/2022||||||||
8332|09/02/2022||||||||
8337|12/07/2022||||||||
8345|24/02/2022|INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº47|Pública|PROFESORADO DE EDUCACION FISICA|Educación|Superior no universitario|Abandonó|2020|
8375|25/03/2021||||||||
8389|06/02/2022||||||||
8394|02/02/2022||||||||
8411|08/07/2022||||||||
8430|25/03/2021|INSTITUCION|Privada|PROTESISTA DENTAL|Ciencias de la Salud|Superior no universitario|Terminó|2018|
8447|07/02/2022||||||||
8455|07/02/2022||||||||
8459|25/03/2021||||||||
