id|fecha_relevamiento|practica_deportes|hace_dep_gim_priv|hace_dep_univ|hace_dep_partic|hace_dep_otros|prac_dep_basquet|prac_dep_natacion|prac_dep_futbol|prac_dep_gimnasia|prac_dep_tenis|prac_dep_handball|prac_dep_voley|prac_dep_otros|
5458|23/05/2012|S|N|N|N|S|N|N|N|S|N|N|N|N|
5460|23/05/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5474|29/05/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5486|31/05/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5497|06/06/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5503|11/06/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5517|02/03/2020|S|S|S|N|N|N|N|N|N|N|S|N|S|
5562|14/09/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
5563|11/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5568|02/03/2022|S|S|N|S|N|N|S|N|S|S|N|N|S|
5573|06/04/2018|S|N|N|S|S|N|N|S|N|N|N|N|S|
5595|09/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5601|10/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5602|10/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|S|
5621|10/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5627|09/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
5634|07/03/2017|S|N|S|N|N|N|N|S|N|N|N|N|N|
5640|21/06/2022|S|N|S|N|N|N|N|N|N|S|N|S|N|
5644|02/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
5649|02/11/2021|S|N|S|N|S|S|N|N|N|N|S|N|N|
5652|09/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5655|08/02/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
5683|19/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5689|01/04/2014|S|S|N|S|N|N|N|N|S|N|N|N|N|
5690|13/02/2022|S|N|S|N|S|N|N|S|N|N|N|N|N|
5698|08/02/2015|S|S|S|S|S|N|N|S|N|N|N|N|S|
5708|26/03/2017|S|S|N|S|N|N|S|S|N|S|N|N|S|
5742|18/04/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
5746|01/04/2014|N|S|N|S|N|N|N|N|N|N|N|N|S|
5762|01/04/2014|S|N|N|S|S|N|N|S|N|N|N|N|N|
5772|01/04/2014|S|S|N|S|S|N|N|N|N|N|N|N|S|
5783|02/02/2022|S|N|S|S|N|N|N|S|N|N|N|N|N|
5790|01/04/2014|S|S|N|N|N|N|N|N|S|N|N|S|N|
5796|01/04/2014||N|N|N|N|N|N|N|N|N|N|N|N|
5797|22/12/2021|S|N|N|N|S|N|N|S|N|N|N|N|N|
5814|28/03/2022|S|N|S|N|S|N|S|N|N|N|N|N|N|
5821|01/04/2014|S|N|N|N|S|N|N|N|N|N|N|N|S|
5836|02/08/2021|S|S|N|N|S|N|N|N|N|N|N|N|S|
5857|03/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5862|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5864|10/03/2021|S|N|N|S|S|N|N|S|N|N|N|N|S|
5868|16/03/2022|S|S|S|N|N|N|N|S|N|N|S|S|N|
5902|02/02/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
5913|08/04/2015|S|N|N|N|N|N|N|S|N|N|N|N|N|
5919|03/02/2016|S|S|N|S|S|N|N|S|N|N|N|N|S|
5923|19/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
5931|09/02/2022|S|S|S|S|N|N|N|N|S|N|N|S|S|
5936|09/02/2022|S|S|N|S|N|N|N|N|N|N|N|N|S|
5948|21/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5950|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5953|15/02/2022|S|N|N|S|N|S|N|N|N|N|N|N|N|
5964|14/03/2017|S|S|N|S|N|N|S|N|N|N|N|N|N|
5970|03/11/2021|S|N|N|S|S|N|N|S|S|S|N|S|S|
5989|08/04/2015|S|N|S|S|S|N|N|S|N|N|N|N|S|
5996|30/08/2016|S|S|N|S|S|N|N|N|N|N|N|N|S|
6010|08/04/2015||N|N|N|N|N|N|N|N|N|N|N|N|
6012|06/04/2017|S|S|N|S|N|N|N|N|N|N|N|N|S|
6014|06/12/2018|S|N|S|N|S|N|N|S|N|N|S|N|S|
6017|07/03/2022|S|N|S|N|S|N|N|S|N|S|N|S|S|
6038|06/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6040|08/04/2015|N|S|N|S|S|N|N|S|N|S|N|N|S|
6047|14/05/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
6088|18/02/2022|S|N|N|S|N|N|N|S|N|N|N|N|S|
6105|17/03/2016||N|N|N|N|N|N|N|N|N|N|N|N|
6109|21/05/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
6114|31/03/2022|S|S|N|S|N|N|N|S|N|N|N|N|N|
6148|10/05/2022|S|N|N|S|N|N|N|N|S|N|N|N|S|
6154|31/03/2016|S|S|N|S|N|N|N|N|N|N|N|S|N|
6159|11/02/2019|S|S|N|N|N|N|N|N|N|N|N|S|N|
6160|10/05/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|
6162|10/04/2020|S|S|N|N|N|N|N|N|N|N|N|N|N|
6165|05/02/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
6190|11/02/2022|S|S|N|N|S|N|N|N|N|N|N|N|S|
6194|01/04/2016|S|N|N|N|S|N|N|N|N|N|N|N|S|
6195|01/04/2016|S|S|N|S|S|N|S|N|S|N|N|N|S|
6212|01/04/2016|N|S|N|N|N|N|N|S|S|N|N|N|N|
6222|03/02/2017|S|N|S|N|S|N|N|S|N|N|N|N|N|
6225|09/03/2022|S|S|N|N|S|N|N|N|N|N|N|N|S|
6227|01/04/2016|N|S|N|N|N|N|N|N|S|N|N|N|N|
6232|05/11/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
6239|04/02/2022|S|S|S|N|S|S|N|N|N|N|N|S|S|
6241|08/04/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
6255|02/02/2017|S|S|N|N|N|N|N|N|S|N|N|N|N|
6279|05/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6287|23/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6301|13/08/2018|S|N|N|S|N|N|N|N|N|N|N|N|S|
6309|21/03/2019|S|S|N|S|S|N|N|N|N|N|S|N|S|
6314|02/03/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
6319|29/03/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
6322|29/03/2017|S|S|N|S|S|S|S|S|S|S|S|S|S|
6372|29/04/2022|S|S|N|N|S|N|N|N|N|N|N|N|S|
6373|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6376|14/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6381|18/03/2019|S|N|N|S|N|N|N|N|N|N|N|N|S|
6386|07/01/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6424|29/03/2017|S|S|N|S|S|S|S|N|N|N|S|S|N|
6425|29/03/2017|S|S|N|N|N|S|S|S|S|S|S|S|S|
6445|03/02/2022||N|N|N|N|N|N|N|N|N|N|N|N|
6470|29/04/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
6495|08/02/2022|S|S|N|N|N|N|N|N|S|N|N|N|N|
6497|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6510|29/03/2017|S|S|N|S|S|N|N|N|S|N|N|N|S|
6512|04/02/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
6515|01/03/2022|S|S|N|S|N|N|N|N|N|N|N|N|S|
6517|11/01/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
6541|29/03/2017||N|N|N|N|N|N|N|N|N|N|N|N|
6551|25/03/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
6556|08/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6560|28/03/2022|S|N|N|N|S|N|S|N|N|N|N|N|N|
6567|23/03/2022|S|S|N|N|N|N|N|N|S|N|N|N|S|
6587|25/04/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6597|19/03/2019|S|S|N|N|N|N|N|N|N|N|N|N|N|
6606|08/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
6609|09/05/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
6620|03/04/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
6628|03/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6650|07/02/2022|S|N|N|N|S|N|N|N|N|S|N|N|N|
6657|15/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6660|04/02/2022|S|N|S|N|S|S|N|N|N|N|S|N|S|
6673|13/12/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
6684|06/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6687|02/03/2019|S|N|S|N|N|N|N|N|N|N|S|N|N|
6691|18/04/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
6698|07/02/2022|S|N|N|N|S|N|N|S|N|N|N|N|S|
6730|09/02/2022|S|N|N|N|N|N|N|N|N|N|N|N|S|
6748|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6755|22/02/2021|S|N|N|S|S|N|N|N|N|N|N|N|S|
6772|11/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6793|05/11/2019|S|N|N|S|N|N|N|N|N|N|N|N|S|
6801|18/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6822|08/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6851|11/04/2020|S|S|N|N|N|N|N|N|N|N|N|N|S|
6858|06/04/2018|S|N|N|S|N|N|N|N|N|N|N|N|N|
6860|06/04/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
6866|08/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
6867|04/02/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
6869|06/04/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
6872|06/04/2018|S|S|N|N|N|N|N|N|S|N|N|N|N|
6883|09/02/2022|S|N|N|S|S|N|N|S|N|N|N|N|S|
6926|11/04/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
6939|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6954|20/03/2022|S|S|N|N|N|N|N|N|S|N|N|N|N|
6957|02/05/2018|S|N|N|S|N|N|N|N|N|N|N|N|S|
6958|02/05/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
6969|04/07/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
6981|27/08/2018||||||||||||||
6986|27/08/2018||||||||||||||
6989|27/08/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
7001|27/08/2018||||||||||||||
7002|27/08/2018||||||||||||||
7004|27/08/2018||||||||||||||
7007|13/02/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
7009|17/04/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7011|27/04/2022|S|N|S|S|N|N|N|N|S|N|N|S|S|
7020|08/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
7022|04/02/2020|S|N|S|N|N|N|N|N|N|N|N|S|N|
7027|22/02/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
7061|17/02/2022|S|S|N|N|S|N|N|N|S|N|N|N|S|
7085|27/11/2021|S|S|N|S|S|N|N|N|N|N|N|S|N|
7086|05/04/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7097|04/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|N|
7112|06/03/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|
7122|03/02/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
7123|25/02/2022|S|N|N|N|S|N|N|S|S|N|N|N|S|
7150|03/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7151|09/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7163|31/03/2022|S|S|N|N|N|S|N|N|N|N|N|N|S|
7201|12/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|N|
7209|09/02/2022|S|N|N|N|S|N|N|N|N|S|N|N|N|
7213|22/01/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
7225|01/03/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
7245|25/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7254|06/02/2022|S|S|N|N|S|S|N|N|N|N|S|S|S|
7259|02/02/2022|S|N|N|S|N|N|S|N|N|N|N|N|S|
7265|12/04/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
7269|21/03/2019|S|N|N|N|S|N|N|S|N|N|N|N|N|
7281|16/03/2022|S|N|N|N|S|N|N|N|S|N|N|N|S|
7316|09/04/2019|S|N|N|N|S|N|N|S|N|N|N|N|N|
7328|26/10/2020|S|N|N|S|N|S|N|S|N|N|N|N|S|
7345|03/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7368|18/02/2022|S|S|S|N|S|N|N|S|N|N|N|N|N|
7385|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7400|08/02/2021|S|N|S|N|N|N|N|N|N|N|N|N|S|
7408|02/02/2022|S|S|N|N|N|N|N|N|S|N|N|N|N|
7412|07/02/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
7419|02/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
7449|04/02/2022|S|S|N|N|N|N|S|N|N|N|S|S|S|
7450|02/02/2022|S|S|N|S|N|S|N|N|N|N|N|N|S|
7452|17/06/2022|S|N|S|N|S|N|N|N|N|N|N|S|N|
7457|10/03/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
7463|03/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7465|02/02/2022|S|S|N|N|S|N|N|N|N|N|S|N|S|
7467|02/02/2022|S|S|S|S|N|N|N|N|N|N|S|N|N|
7470|14/02/2022|S|S|N|N|N|N|N|N|S|N|N|N|N|
7471|13/07/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
7474|09/02/2022|S|N|N|N|S|S|N|N|N|N|N|N|N|
7488|01/03/2022|S|N|N|S|S|S|N|S|N|N|S|N|S|
7515|10/02/2022|S|N|N|S|N|N|N|S|N|N|N|N|N|
7545|19/02/2020|S|S|N|N|N|N|N|N|N|N|N|N|S|
7556|27/02/2020|S|N|N|N|S|N|N|N|N|N|N|N|S|
7558|28/02/2020|S|N|N|S|N|N|N|S|N|N|N|N|N|
7560|28/02/2020|S|N|N|S|N|N|N|N|N|N|N|N|N|
7564|25/02/2022|S|S|N|S|S|N|S|N|N|N|N|N|S|
7570|01/02/2021|S|S|N|N|N|N|N|N|N|N|N|N|N|
7575|07/02/2022|S|S|N|N|N|N|N|N|N|N|S|N|S|
7578|05/08/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
7590|03/02/2022|S|N|N|S|S|N|N|N|N|N|N|N|S|
7595|16/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
7599|19/02/2022|S|N|N|S|S|N|N|N|N|N|N|N|S|
7615|30/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7619|18/07/2022|S|N|N|S|N|N|N|S|N|N|N|N|N|
7636|01/03/2022|S|N|N|N|S|N|N|N|N|N|N|S|N|
7646|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7655|29/03/2021|S|S|N|N|N|N|N|N|N|N|N|N|S|
7685|04/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
7686|20/01/2022|S|N|N|S|N|N|N|S|S|N|N|N|S|
7688|28/03/2022|S|N|N|S|N|N|N|S|N|N|N|N|N|
7710|01/03/2021|S|S|N|N|N|N|N|N|N|N|N|N|N|
7715|02/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7716|02/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7719|22/02/2021|S|N|N|N|S|N|N|N|N|N|N|N|S|
7721|21/02/2021|S|N|N|S|N|N|N|N|N|N|N|N|S|
7723|30/03/2020|S|S|N|N|N|N|N|N|N|N|N|N|S|
7728|10/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
7733|06/07/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
7753|02/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
7762|04/03/2022|S|N|N|S|N|N|N|S|N|S|N|N|S|
7765|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|N|
7778|10/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
7795|02/02/2022|S|S|N|N|N|S|N|N|N|N|N|N|N|
7803|28/03/2022|S|S|N|S|N|N|N|N|N|N|N|N|N|
7825|02/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7839|06/04/2020|S|N|N|S|N|N|N|N|N|N|N|N|S|
7842|06/04/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
7854|31/01/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
7870|15/07/2020|S|S|N|N|N|N|N|N|N|N|N|N|S|
7871|27/09/2021|S|S|N|N|N|N|N|N|N|N|N|N|S|
7872|25/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
7874|07/04/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7876|09/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7882|10/04/2022|S|S|N|S|S|N|N|N|N|N|S|N|N|
7883|03/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7894|15/04/2021|S|N|N|N|S|N|S|N|N|N|N|N|N|
7918|15/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7922|12/04/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7923|02/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
7936|27/08/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
7939|11/02/2022|S|S|N|S|S|N|N|N|N|N|N|N|S|
7947|03/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|N|
7974|11/05/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
7975|27/02/2021|S|N|N|S|N|N|N|N|N|N|N|N|S|
7976|03/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
7977|05/07/2022|S|S|N|N|N|N|S|N|N|N|N|N|N|
7994|27/02/2021|S|N|N|S|S|N|N|N|N|N|N|N|S|
7998|09/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8007|18/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8016|05/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8020|03/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8048|29/04/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8052|27/02/2021|S|N|N|N|S|N|N|S|N|N|N|N|N|
8054|02/02/2022|S|S|N|N|N|N|N|N|S|N|N|N|N|
8063|02/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
8066|02/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8079|27/02/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8080|14/02/2022|S|S|N|S|N|N|N|N|N|N|N|N|S|
8089|23/06/2022|S|N|N|S|N|N|N|N|N|N|S|N|N|
8110|16/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8118|04/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8156|02/02/2022|S|S|N|N|N|S|N|N|N|N|N|N|N|
8161|04/03/2022|S|N|N|N|S|N|N|N|N|N|N|S|N|
8189|27/02/2021|S|S|N|N|N|N|S|N|N|N|N|S|N|
8190|20/04/2022|S|N|N|S|N|S|N|N|N|N|N|N|S|
8204|27/02/2021|S|N|N|S|S|N|N|N|N|N|N|N|S|
8207|27/02/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8217|14/02/2022|S|S|N|S|N|N|N|N|N|N|N|N|S|
8218|12/07/2022|S|S|N|N|S|N|N|S|N|N|N|N|N|
8219|09/03/2021|S|S|N|S|S|N|N|S|S|N|N|S|N|
8221|05/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
8231|11/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8236|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8248|23/03/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8267|25/03/2021|S|S|N|N|N|N|N|N|N|N|N|N|S|
8273|06/03/2022|S|N|N|S|N|N|N|S|N|N|S|S|S|
8283|01/03/2022|S|S|S|S|S|S|N|N|S|S|S|S|S|
8285|24/10/2021|S|N|N|N|S|N|N|N|N|N|N|N|S|
8287|25/03/2021|S|N|N|S|N|N|N|N|N|N|N|N|S|
8293|25/03/2021|S|N|N|S|N|N|N|S|S|N|N|N|S|
8327|25/03/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8334|03/02/2022|S|S|N|S|N|N|N|N|N|N|N|N|S|
8342|17/06/2022|S|N|N|N|S|N|N|S|N|N|N|N|N|
8364|11/02/2022|S|S|N|N|N|N|S|N|N|N|N|N|S|
8373|27/10/2021|S|S|N|N|S|S|N|N|N|N|N|N|N|
8378|25/03/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8383|08/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8387|28/03/2022|S|N|N|S|N|N|N|N|N|N|N|N|N|
8395|02/02/2022|S|N|N|N|S|S|N|N|N|N|N|N|S|
8398|09/02/2022|S|N|N|N|S|N|N|S|N|N|N|N|S|
8421|25/03/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8438|03/03/2022|S|N|N|N|S|S|N|N|N|N|N|N|N|
8441|12/12/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8449|09/07/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8467|25/03/2021|S|N|N|S|N|N|S|S|N|N|N|N|N|
8472|19/02/2022|S|N|N|S|N|N|N|N|S|N|N|N|S|
8478|25/03/2021|S|S|N|N|N|N|N|N|N|N|N|N|S|
8494|10/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
8512|17/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
8523|25/03/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8531|04/02/2022|S|N|S|N|N|N|N|N|N|N|N|S|N|
8538|03/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8552|08/03/2022|S|N|N|S|N|S|N|N|N|N|N|N|S|
8559|09/02/2022|S|N|N|S|N|N|N|S|N|N|N|S|N|
8573|09/04/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8576|09/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8592|02/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8603|03/07/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8626|27/07/2021|S|N|N|N|S|N|N|S|N|N|N|N|N|
8628|19/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
8656|01/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8657|05/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8667|07/03/2022|S|N|N|S|N|N|N|S|N|N|N|N|N|
8669|10/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8673|09/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8682|17/02/2022|S|N|N|S|N|N|N|S|N|N|N|N|N|
8708|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8719|07/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
8726|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8773|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8779|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8780|07/02/2022|S|S|N|N|N|S|N|N|N|N|N|N|S|
8781|07/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
8793|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8831|07/02/2022|S|S|N|N|N|N|N|S|N|N|N|N|S|
8845|07/02/2022|S|N|N|N|S|N|N|S|N|N|N|N|N|
8862|07/02/2022|S|S|N|N|S|N|N|S|N|N|S|N|S|
8863|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8873|07/02/2022|S|N|N|S|N|N|N|N|S|N|N|N|N|
8907|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8908|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8960|21/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8978|24/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9022|09/03/2022||||||||||||||
9024|09/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
9032|01/01/1900||||||||||||||
9036|14/03/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
9038|14/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9052|16/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9057|17/03/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
9072|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9080|21/03/2022|S|N|S|N|S|N|N|N|N|N|N|S|N|
9092|21/03/2022|S|S|N|N|N|N|N|N|S|N|N|N|S|
9099|21/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
9136|21/03/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
9149|21/03/2022|S|S|N|N|N|N|N|N|N|N|N|S|N|
9157|21/03/2022|S|N|N|N|S|N|N|S|N|N|N|N|N|
9196|21/03/2022||N|N|N|N|N|N|N|N|N|N|N|N|
9201|21/03/2022||N|N|N|N|N|N|N|N|N|N|N|N|
9202|21/03/2022|S|S|N|N|S|S|N|N|N|N|N|S|N|
9203|21/03/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|
9206|21/03/2022||N|N|N|N|N|N|N|N|N|N|N|N|
9220|21/03/2022||||||||||||||
9228|21/03/2022||||||||||||||
9239|21/03/2022|S|N|N|N|S|N|N|S|N|N|N|N|N|
9260|21/03/2022||||||||||||||
9268|21/03/2022||||||||||||||
9283|21/03/2022||||||||||||||
9288|21/03/2022||N|N|N|N|N|N|N|N|N|N|N|N|
9317|23/03/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
9325|19/04/2022||||||||||||||
9332|29/03/2022|S|N|N|N|S|N|S|N|N|N|N|N|N|
9334|29/03/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
9346|01/12/2021|S|N|N|N|S|N|N|N|N|N|N|S|N|
26|01/04/2002||||||||||||||
37|01/04/2002||||||||||||||
42|17/03/2013|S|N|S|N|S|N|N|S|N|N|N|N|N|
44|01/04/2002||||||||||||||
54|01/04/2002||||||||||||||
74|01/04/2002||||||||||||||
80|20/04/2017||||||||||||||
83|01/04/2002||||||||||||||
86|01/04/2002||||||||||||||
116|26/05/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|
123|01/04/2002||||||||||||||
124|01/04/2002||||||||||||||
130|22/06/2007|S|||S|||||||||S|
132|01/04/2002||||||||||||||
147|01/04/2002||||||||||||||
156|01/04/2002||||||||||||||
159|28/03/2006|N|||||||||||||
162|01/04/2002||||||||||||||
175|01/04/2002||||||||||||||
176|01/04/2002||||||||||||||
188|01/04/2002||||||||||||||
192|01/04/2002||||||||||||||
