id|fecha_relevamiento,padre_vive|ult_est_cur_padre|sit_laboral_padre|padre_trab_hace|padre_trab_ocup|padre_trab_tarea|padre_trab_otro|madre_vive|ult_est_cur_madre|sit_laboral_madre|madre_trab_hace|madre_trab_ocup|madre_trab_tarea|madre_trab_otro|
13|01/04/2002|||||||||||||||
3038|21/06/2022|S|Estudios superiores completos|Trabajó al menos una hora|Patrón|Temporaria|||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|||
3056|04/07/2014|S|Estudios secundarios completos|No esta pensando en trabajar|||||S|Estudios superiores completos|No esta pensando en trabajar|||||
3057|03/04/2003||Estudios primarios incompletos|Trabajó al menos una hora||||||Estudios primarios completos|No esta pensando en trabajar|||||
3061|14/02/2017|S|Estudios universitarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|preceptor||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|otro||
3071|17/02/2010|S|Estudios universitarios incompletos|Trabajó al menos una hora|Patrón|Permanente|||S|Estudios superiores completos|No esta pensando en trabajar|||||
3089|09/04/2003||Estudios superiores incompletos|Trabajó al menos una hora||||||Estudios superiores incompletos||||||
3099|22/03/2005||Estudios superiores completos|Trabajó al menos una hora||||||Estudios superiores completos|Trabaj¿ al menos una hora|||||
3111|15/02/2014|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Trabaja||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Medico||
3128|10/05/2004||Estudios secundarios incompletos|Trabajó al menos una hora||||||Estudios primarios incompletos|No esta pensando en trabajar|||||
3135|20/02/2007|||||||||||||||
3155|02/03/2022|S|Estudios primarios completos|Trabajó al menos una hora|Desconoce|Temporaria|remisero (chofer)||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Temporaria|venta de condimentos a comerciantes||
3163|16/04/2003||Estudios universitarios completos|Trabajó al menos una hora||||||Estudios de Post grado|Trabaj¿ al menos una hora|||||
3165|02/03/2008||Estudios primarios incompletos|Trabajó al menos una hora||||||Estudios primarios incompletos|No esta pensando en trabajar|||||
3170|16/04/2003|||||||||Estudios secundarios completos|Trabaj¿ al menos una hora|||||
3172|14/03/2006|||||||||||||||
3182|11/03/2014|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|||
3200|21/04/2003||Estudios secundarios incompletos|Trabajó al menos una hora||||||Estudios primarios completos||||||
3202|27/02/2019|S|Estudios primarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|productor rural||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|docente||
3223|01/10/2021|N|Estudios secundarios completos||||||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Temporaria|Atencion al publico||
3236|20/05/2010|S|Estudios universitarios completos|Trabajó al menos una hora|Patrón|Desconoce|desconoce||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|desconoce||
3245|21/04/2003|||||||||||||||
3250|21/02/2007||Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado||Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
3276|12/03/2004|||||||||||||||
3283|02/02/2007|||||||||||||||
3305|15/03/2011|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|AA||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|BB||
3306|29/02/2016|S|Estudios secundarios incompletos|Trabajó al menos una hora|Cuenta propia|Temporaria|Transportista||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Docente||
3328|08/04/2015|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|militar||S|Estudios primarios completos|No esta pensando en trabajar||||Otro|
3347|23/02/2008|||No esta pensando en trabajar|||||||No esta pensando en trabajar|||||
3374|13/03/2006|||No esta pensando en trabajar|||||||Trabaj¿ al menos una hora|||||
3409|06/02/2017|S|Estudios universitarios completos|Desconoce|||||N|Estudios superiores completos||||||
3415|29/02/2016|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|empleado Municipal||S|Estudios primarios completos|No esta pensando en trabajar|||||
3418|17/05/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Técnico electricista||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Docente||
3435|22/02/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|empleado estacion de servicio||S|Estudios primarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|
3450|15/04/2004|||Trabajó al menos una hora|||||||No esta pensando en trabajar|||||
3473|17/10/2012|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|||S|Estudios primarios completos|No esta pensando en trabajar|||||
3480|19/04/2004|||Trabajó al menos una hora|||||||No esta pensando en trabajar|||||
3487|19/04/2004|||||||||Estudios superiores completos|Trabaj¿ al menos una hora|||||
3488|26/02/2013||Estudios secundarios incompletos|Trabajó al menos una hora||||||Estudios secundarios incompletos|Trabaj¿ al menos una hora|||||
3509|21/04/2004|||||||||Estudios secundarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
3512|22/02/2007||||||||||No esta pensando en trabajar||||Es jubilado ¿ pensionado|
3517|23/04/2004||Estudios secundarios completos|Trabajó al menos una hora||||||Estudios secundarios completos|Trabaj¿ al menos una hora|||||
3526|23/04/2004||Estudios secundarios completos|Trabajó al menos una hora||||||Estudios secundarios completos|No esta pensando en trabajar|||||
3542|26/04/2004|||Trabajó al menos una hora|||||||No esta pensando en trabajar|||||
3545|26/04/2004||||||||||No esta pensando en trabajar||||Es jubilado ¿ pensionado|
3578|13/02/2006||Estudios primarios completos|Trabajó al menos una hora||||||Estudios primarios completos|Trabaj¿ al menos una hora|||||
3588|02/03/2004||Estudios secundarios incompletos|Trabajó al menos una hora||||||Estudios secundarios incompletos|No esta pensando en trabajar|||||
3590|10/02/2009|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|tecnico en telecomunicaciones||S|Estudios secundarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|
3593|23/02/2011|N|Estudios primarios completos||||||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|es docente jubilada||
3604|06/03/2012|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|Comerciante||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|ama de casa||
3624|17/03/2005||Estudios de Post grado|Trabajó al menos una hora||||||Estudios de Post grado|Trabaj¿ al menos una hora|||||
3632|24/08/2020|S|Estudios superiores completos|Trabajó al menos una hora|Obrero o empleado|Permanente|obrero||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|obrero||
3646|28/02/2007||Estudios primarios incompletos|Trabajó al menos una hora||||||Estudios primarios incompletos|No esta pensando en trabajar|||||
3690|08/02/2011|S|Estudios secundarios incompletos|Trabajó al menos una hora|Cuenta propia|Temporaria|transporte escolar||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|administracion||
3693|14/02/2018|D|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|cajero del banco provincia de buenos aires||D|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|docente||
3704|20/03/2013|S|Estudios primarios incompletos|Trabajó al menos una hora|Cuenta propia|Temporaria|||S|Estudios secundarios incompletos|Desconoce|||||
3711|11/02/2008||Estudios primarios completos|Trabajó al menos una hora||||||Estudios primarios completos|Trabaj¿ al menos una hora|||||
3718|03/04/2008|S|Estudios primarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|portero de escuela||S|Estudios primarios completos|No esta pensando en trabajar|||||
3722|27/02/2011|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|periodista||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Administrativo||
3725|16/03/2007||Estudios primarios completos|Trabajó al menos una hora||||||Estudios secundarios completos|No esta pensando en trabajar|||||
3738|07/04/2005||Estudios secundarios incompletos|Trabajó al menos una hora||||||Estudios secundarios completos|No esta pensando en trabajar|||||
3744|07/04/2005||Estudios secundarios completos|Trabajó al menos una hora||||||Estudios secundarios completos|Trabaj¿ al menos una hora|||||
3748|07/04/2005||Estudios superiores incompletos|Trabajó al menos una hora||||||Estudios primarios completos|Trabaj¿ al menos una hora|||||
3782|19/02/2005|||||||||Estudios de Post grado|Trabaj¿ al menos una hora|||||
3784|19/02/2005|||||||||Estudios secundarios incompletos|No esta pensando en trabajar|||||
3809|03/04/2006||Estudios primarios completos|Trabajó al menos una hora||||||Estudios primarios completos|No esta pensando en trabajar|||||
3815|04/03/2020|N|Estudios secundarios completos|Desconoce|||||S|Estudios secundarios completos|Desconoce|||||
3819|08/02/2019|S|Estudios superiores completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|taxista||
3820|04/02/2016|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Temporaria|||S|Estudios primarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|||
3823|19/02/2011|S|Estudios secundarios incompletos|Desconoce|||||S|Estudios primarios incompletos|Desconoce|||||
3829|12/02/2020|S|Estudios de Post grado|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios de Post grado|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
3835|06/04/2006||Estudios secundarios completos|No esta pensando en trabajar||||||||||||
3837|14/12/2020|S|Estudios primarios incompletos|Trabajó al menos una hora|Cuenta propia|Temporaria|Panadería artesanal||S|Estudios primarios completos|Desconoce|||||
3849|01/02/2017|S|Estudios superiores completos|Trabajó al menos una hora|Obrero o empleado|Permanente|||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|||
3861|20/04/2017|S|Estudios universitarios incompletos|Trabajó al menos una hora|Patrón|Permanente|Agricultura y Ganadería||S|Estudios secundarios completos|No esta pensando en trabajar|||||
3889|07/02/2018|S|Estudios superiores incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|Tiene una calesita||S|Estudios de Post grado|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Asistente Social||
3900|11/06/2017|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Gerente de planta,fabrica de explosivos||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Docente||
3906|29/11/2013|S|Estudios primarios completos|No esta pensando en trabajar|||||S|Estudios secundarios completos|No esta pensando en trabajar|||||
3907|09/02/2011|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|-||N|Estudios primarios completos||||||
3914|21/04/2006||Estudios secundarios completos|Trabajó al menos una hora||||||Estudios secundarios incompletos|Trabaj¿ al menos una hora|||||
3922|10/03/2022|S|Estudios superiores incompletos|Trabajó al menos una hora|Patrón|Permanente|Servicio técnico||S|Estudios superiores completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
3923|09/08/2013|S|Estudios secundarios completos|Trabajó al menos una hora|Patrón|Permanente|||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Patr¿n|Permanente|||
3925|08/08/2013|S|Estudios primarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Metalurgico||S|Estudios primarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Empleada domestica||
3926|16/02/2022|S|Estudios secundarios completos|Desconoce|||||N|Estudios secundarios incompletos|Desconoce|||||
3929|24/04/2006||Estudios superiores completos|Trabajó al menos una hora||||||Estudios superiores incompletos|No esta pensando en trabajar|||||
3937|24/04/2006||Estudios secundarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado||Estudios primarios completos|Trabaj¿ al menos una hora|||||
3939|25/04/2006||Estudios primarios completos|||||||Estudios primarios completos||||||
3956|25/04/2006||Estudios superiores completos|Trabajó al menos una hora||||||Estudios superiores completos|Trabaj¿ al menos una hora|||||
3958|10/03/2013|S|Estudios secundarios completos|Desconoce|||||S|Estudios superiores completos|Desconoce|||||
3969|26/04/2006||Estudios secundarios incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado||Estudios secundarios incompletos|No esta pensando en trabajar|||||
3977|21/06/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|administrativo||S|Estudios superiores completos|No esta pensando en trabajar|||||
3981|28/03/2014|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|Floricultor||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Empleada de comercio||
4005|16/03/2010|S|Estudios primarios incompletos|Trabajó al menos una hora|Obrero o empleado|Temporaria|Agente||S|Estudios primarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Atencion al publico||
4006|27/04/2006||Estudios secundarios completos|Trabajó al menos una hora||||||Estudios de Post grado|Trabaj¿ al menos una hora|||||
4008|27/04/2006||Estudios secundarios completos|Trabajó al menos una hora||||||Estudios secundarios completos|No esta pensando en trabajar|||||
4023|06/04/2013|S|Estudios primarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|PRODUCTOR AGROPECUARIO||S|Estudios primarios completos|No esta pensando en trabajar|||||
4048|16/03/2007||Estudios superiores incompletos|Trabajó al menos una hora||||||Estudios superiores completos|Trabaj¿ al menos una hora|||||
4059|05/11/2019|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|Camionero||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Mucama||
4062|20/03/2007||Estudios secundarios incompletos|Trabajó al menos una hora||||||Estudios secundarios incompletos||||||
4074|21/06/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Desconoce|Mecánica Automotriz||S|Estudios primarios completos|No esta pensando en trabajar|||||
4081|17/10/2017|N|Desconoce||||||N|Desconoce||||||
4086|21/06/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|Peluqueria||S|Estudios secundarios incompletos|No esta pensando en trabajar|||||
4087|21/03/2007||Estudios secundarios completos|Trabajó al menos una hora||||||Estudios superiores completos|Trabaj¿ al menos una hora|||||
4095|21/03/2007|||No esta pensando en trabajar||||Es jubilado ¿ pensionado|||Trabaj¿ al menos una hora|||||
4102|08/11/2019|S|Estudios primarios completos|No esta pensando en trabajar||||Otro|S|Estudios primarios completos|No esta pensando en trabajar||||Otro|
4105|22/03/2007||Estudios superiores completos|Trabajó al menos una hora||||||Estudios secundarios completos|No esta pensando en trabajar|||||
4108|21/02/2012|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|Psicologo||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|secretaria||
4128|12/03/2011|S|Estudios secundarios completos|Desconoce|||||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Desconoce|Permanente|||
4139|17/03/2011|S|Estudios secundarios completos|Desconoce|||||S|Estudios secundarios completos|Desconoce|||||
4145|16/04/2021|S|Estudios universitarios completos|Desconoce|||||S|Estudios secundarios completos|No esta pensando en trabajar|||||
4162|26/03/2007||Estudios secundarios completos|Trabajó al menos una hora||||||Estudios primarios completos|No esta pensando en trabajar|||||
4167|26/03/2007||Estudios superiores incompletos|Trabajó al menos una hora||||||Estudios secundarios incompletos|Trabaj¿ al menos una hora|||||
4192|07/04/2011|S|Estudios secundarios incompletos|Trabajó al menos una hora|Patrón|Desconoce|Seguridad Privada||S|Estudios secundarios incompletos|No esta pensando en trabajar|||||
4193|08/07/2021|N|Estudios secundarios incompletos||||||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Temporaria|||
4198|13/02/2014|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|abogado||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|ae||
4203|30/03/2007||Estudios primarios completos|Trabajó al menos una hora||||||Estudios primarios completos|No esta pensando en trabajar|||||
4208|10/04/2007||Estudios primarios incompletos|Trabajó al menos una hora||||||Estudios primarios completos|Trabaj¿ al menos una hora|||||
4209|15/03/2017|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|Apicultura||S|Estudios primarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|
4211|20/02/2009|S|Estudios universitarios incompletos|Desconoce|||||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|mestra de esb||
4225|17/04/2007||Estudios secundarios incompletos|Trabajó al menos una hora||||||Estudios secundarios completos|Trabaj¿ al menos una hora|||||
4229|13/03/2009|S|Estudios superiores incompletos|Trabajó al menos una hora|Patrón|Permanente|Comerciante||S|Estudios universitarios incompletos|No esta pensando en trabajar||||Realiza tareas del hogar|
4235|10/03/2009|S|Estudios secundarios completos|Desconoce|||||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|atencion al cliente||
4254|08/05/2019|S|Estudios primarios completos|Trabajó al menos una hora|Obrero o empleado|Desconoce|Varios||S|Estudios secundarios completos|Desconoce|||||
4258|26/02/2009|S|Estudios primarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|||S|Estudios secundarios completos|No esta pensando en trabajar|||||
4261|12/12/2011|N|Estudios secundarios incompletos||||||S|Estudios universitarios incompletos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|||
4277|25/02/2008|D|Estudios secundarios incompletos||||||D|Estudios secundarios incompletos||||||
4317|28/02/2008|S|Estudios superiores completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios universitarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Distribuidora Independiente||
4327|15/03/2016|S|Estudios secundarios completos|Trabajó al menos una hora|Desconoce|Permanente|varias||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|varias||
4328|12/03/2017|S|Estudios primarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|transportista||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|bibliotecologa||
4333|05/02/2016|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|empleado de comercio||S|Estudios primarios completos|No esta pensando en trabajar|||||
4342|03/03/2008|S|Estudios primarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|trasportista||S|Estudios primarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|empleada domestica||
4361|05/03/2008|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Empleado cooperativa electrica||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Docente||
4379|11/03/2008||Estudios secundarios incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado||Estudios secundarios incompletos||||||
4391|12/03/2008||Estudios secundarios incompletos|||||||Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
4393|12/03/2008||Estudios secundarios incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado||Estudios secundarios incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
4395|30/05/2018|D|Desconoce||||||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Empleada gastronómica en panderia||
4397|20/04/2017|S|Estudios superiores completos|No esta pensando en trabajar|||||S|Estudios superiores completos|No esta pensando en trabajar|||||
4413|13/03/2008|N|Estudios universitarios completos||||||S|Estudios secundarios completos|Desconoce|||||
4415|11/02/2012|S|Estudios secundarios incompletos|Trabajó al menos una hora|Cuenta propia|Temporaria|Herrero||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|docencia||
4420|13/03/2008|D|Estudios superiores completos||||||D|Estudios superiores incompletos||||||
4433|19/03/2008||Estudios secundarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado||Estudios superiores completos|Trabaj¿ al menos una hora|||||
4437|06/02/2017|S|Estudios universitarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios superiores incompletos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|modista||
4459|31/03/2008||Estudios secundarios completos|Trabajó al menos una hora||||||Estudios superiores completos|No esta pensando en trabajar|||||
4473|08/03/2022|S|Estudios primarios incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios secundarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
4482|12/02/2018|S|Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios primarios completos|Trabaj¿ al menos una hora|Cuenta propia|Temporaria|Ama de casa||
4496|07/04/2008|S|Estudios superiores incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|||
4527|12/04/2022|S|Estudios universitarios incompletos|Trabajó al menos una hora|Patrón|Permanente|arquitecto||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Desconoce|Permanente|procuración jurídica||
4537|18/03/2010|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|desconoce||S|Estudios secundarios incompletos|No esta pensando en trabajar|||||
4540|22/07/2008|S|Estudios primarios completos|Trabajó al menos una hora|Patrón|Permanente|taxista||S|Estudios primarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|
4547|22/03/2022|N|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|Empleado||S|Estudios superiores completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
4563|18/02/2016|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|||S|Estudios secundarios completos|No esta pensando en trabajar|||||
4565|21/03/2019|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|Comerciante||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Comerciante||
4580|06/08/2014|S|Estudios superiores incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|técnico electrónico||S|Estudios superiores completos|No esta pensando en trabajar|||||
4593|29/03/2019|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|desconoce||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Docencia ||
4596|25/09/2017|S|Estudios superiores incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|Productor de servicios para empresas||S|Estudios superiores completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Productor de servicios para empresas||
4607|21/02/2011|S|Estudios primarios incompletos|Trabajó al menos una hora|Patrón|Permanente|perito de una compania de seguros||S|Estudios secundarios incompletos|No esta pensando en trabajar|||||
4645|25/03/2017|S|Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Personal de limpieza y cocina.||
4672|26/02/2020|S|Estudios universitarios incompletos|Trabajó al menos una hora|Cuenta propia|Desconoce|desconoce||S|Estudios universitarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Desconoce|desconoce||
4683|27/03/2009|S|Estudios primarios completos|Trabajó al menos una hora|Obrero o empleado|Temporaria|Tapiceria en general||S|Estudios primarios completos|No esta pensando en trabajar|||||
4725|11/03/2010|S|Estudios primarios incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|pintor automotor||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|docente||
4733|12/03/2010|S|Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios primarios incompletos|Desconoce|||||
4734|12/03/2010|N|Estudios primarios completos||||||N|Estudios primarios completos||||||
4736|01/08/2014|S|Estudios universitarios incompletos|Trabajó al menos una hora|Cuenta propia|Temporaria|maestro mayor de obra||S|Estudios primarios completos|No esta pensando en trabajar|||||
4752|17/03/2010|S|Estudios secundarios incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|comerciante||S|Estudios primarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|maestranza||
4766|02/12/2021|N|Estudios primarios completos||||||S|Estudios secundarios incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
4794|20/04/2017|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|desconoce||S|Estudios universitarios incompletos|No esta pensando en trabajar|||||
4806|12/02/2019|S|Estudios secundarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios secundarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
4824|01/03/2018|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Temporaria|rural||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|directora de ESB||
4829|02/05/2017|S|Estudios primarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|empleado de campo||S|Estudios secundarios incompletos|No esta pensando en trabajar|||||
4859|02/02/2012|N|Estudios primarios incompletos||||||N|Estudios primarios incompletos||||||
4863|30/03/2010|S|Estudios secundarios incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|desconoce||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|desconoce||
4867|07/08/2015|S|Estudios secundarios completos|No esta pensando en trabajar|||||S|Estudios secundarios incompletos|No esta pensando en trabajar|||||
4880|07/02/2019|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|cocinero||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|empleada domestica||
4886|05/04/2010|S|Estudios secundarios completos|Desconoce|||||S|Estudios secundarios completos|Desconoce|||||
4897|06/04/2010|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|administración||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|administración||
4906|06/04/2010|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|electro mecánico||S|Estudios secundarios incompletos|No esta pensando en trabajar|||||
4908|06/04/2010|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|policia||S|Estudios secundarios completos|Desconoce|||||
4919|09/02/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|encargado||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Temporaria|Cuidadora de nenes||
4927|07/04/2010|S|Estudios universitarios completos|Desconoce|||||S|Estudios universitarios incompletos|Desconoce|||||
4931|24/09/2015|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|reparaciones de equipos||S|Estudios universitarios completos|Desconoce|||||
4937|09/04/2010|S|Estudios universitarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|docente||S|Estudios universitarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|docente||
4938|09/04/2010|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|ingeniero industrial||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|contador público||
4948|09/04/2010|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|empresa textil||S|Desconoce|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|desconoce||
4953|24/03/2012|N|Desconoce||||||S|Estudios secundarios incompletos|No esta pensando en trabajar|||||
